image_top_1	new_class
-1.0	квартира,
425.0	туфли
2419.0	копеек
53.0	ветровка
101.0	шапочка
2216.0	попугай
2218.0	квартира,
1487.0	квартира,
2219.0	квартира,
1590.0	соль
2332.0	видео
2421.0	духи
44.0	сандали
2215.0	дом
2214.0	цыплята
501.0	ботильоны
2963.0	acer
2909.0	чехол
2931.0	micromax
1486.0	стенка
2264.0	ваз
857.0	развивающиеся
2220.0	квартира,
2264.0	ваз
2792.0	системный
2263.0	репетитор
425.0	туфли
42.0	комбинезон
874.0	ремонт
211.0	беретик
1539.0	перила
1079.0	услуги
64.0	кофта
2890.0	продам
1082.0	заказ
1053.0	погрузчик
104.0	шлем
2235.0	турник-бусья
126.0	шорты
1117.0	audi
413.0	рубашка
1806.0	холодильник
2929.0	sony
2723.0	dji
1287.0	квартира,
2419.0	копеек
44.0	сандали
1053.0	погрузчик
-1.0	квартира,
6.0	черви
93.0	сандали
91.0	резиновые
67.0	рубашка
562.0	пиджак
2186.0	козье
1354.0	насос
2875.0	ipad
2286.0	книга
386.0	платье
505.0	босоножки
1102.0	chevrolet
1080.0	полуприцеп
647.0	куртка
1305.0	участок
1431.0	диван
1424.0	квартира,
45.0	кроссовки
2804.0	разъем
585.0	брюки
2195.0	бычки
769.0	gucci
649.0	куртка
2795.0	компьютер
2853.0	ddr
-1.0	квартира,
375.0	юбка
2868.0	usb
87.0	туфли
1287.0	квартира,
2875.0	ipad
1320.0	участке
-1.0	квартира,
2281.0	платье
1143.0	уаз
767.0	взрослых
-1.0	квартира,
1238.0	станок
1820.0	чайник
2264.0	ваз
3043.0	приставка
88.0	ботинки
1055.0	газ
1136.0	bse
2217.0	квартира,
91.0	резиновые
2454.0	детский
1108.0	ваз
576.0	жилет
1736.0	цветы
648.0	куртка
-1.0	квартира,
-1.0	квартира,
1235.0	насос
2262.0	ваз
1106.0	ваз
84.0	комбинезон
2401.0	гиря
961.0	игрушки
47.0	ботинки
2624.0	удилище
2219.0	квартира,
1318.0	дом
403.0	платье
560.0	платье
2189.0	продам
535.0	плащ
2218.0	квартира,
951.0	дуга
2040.0	клетка
2286.0	книга
-1.0	квартира,
2649.0	коньки
87.0	туфли
2403.0	сертификат
817.0	кормления
3028.0	автомобильная
3022.0	телевизор
1002.0	коляска
2410.0	детский
1431.0	диван
2842.0	lg
719.0	flex
1596.0	часы
823.0	кроватка
438.0	ботильоны
1609.0	статуэтка
468.0	размер
84.0	комбинезон
618.0	платье
2996.0	объектив
404.0	платье
966.0	шугаринг,
47.0	ботинки
527.0	куртка
1137.0	продам
49.0	резиновые
2370.0	велосипед
3023.0	телевизор
2773.0	мфу
566.0	костюм
2932.0	samsung
96.0	куртка
2929.0	sony
636.0	макасины
1630.0	модель
110.0	кофта
1450.0	стол
527.0	куртка
432.0	туфли
826.0	манеж
-1.0	квартира,
53.0	ветровка
1490.0	стенка
889.0	ремонт
118.0	джинсы
819.0	детская
2368.0	велосипед
212.0	продажа
2264.0	ваз
-1.0	квартира,
2918.0	iphone
2218.0	квартира,
1490.0	стенка
2416.0	значки
94.0	зимний
2419.0	копеек
1320.0	участке
-1.0	квартира,
2262.0	ваз
76.0	рубашка
89.0	валенки
986.0	снасть
1069.0	культиватор
540.0	куртка
2370.0	велосипед
2941.0	asus
649.0	куртка
2892.0	one
1528.0	стул
438.0	ботильоны
466.0	туфли
1222.0	бетономешалка
-1.0	квартира,
53.0	ветровка
545.0	куртка
79.0	костюм
115.0	лосины
251.0	платье
11.0	золото
2063.0	добрые
535.0	плащ
-1.0	квартира,
12.0	серебро
1302.0	дом
2964.0	lenovo
2704.0	батут
1318.0	дом
197.0	logitech
2918.0	iphone
2132.0	любочка
1409.0	квартира,
2272.0	продвижение
536.0	дубленка
1002.0	коляска
5.0	бусы
475.0	кроссовки
1602.0	зеркало
125.0	платье
1118.0	toyota
1092.0	контейнер
86.0	кроссовки
2218.0	квартира,
2947.0	ноутбук
841.0	настольная
1721.0	коробка
-1.0	квартира,
47.0	ботинки
-1.0	квартира,
2727.0	металлоискатель
1376.0	гараж,
2382.0	сапоги
-1.0	квартира,
-1.0	квартира,
481.0	nike
496.0	балетки
49.0	резиновые
91.0	резиновые
1429.0	квартира,
108.0	платье
143.0	стельки
2911.0	дисплей
928.0	аккордеон
1243.0	бензопила
2214.0	цыплята
78.0	шорты
-1.0	квартира,
-1.0	квартира,
2402.0	пластинки
1490.0	стенка
2876.0	планшет
2217.0	квартира,
1738.0	фикус
95.0	куртка
2228.0	тренажер
-1.0	квартира,
2998.0	фотоаппарат
-1.0	квартира,
1078.0	квартира,
2955.0	sony
1963.0	продам
535.0	плащ
2335.0	цепь
2771.0	принтер
70.0	штаны
239.0	кошелёк
603.0	форма
1118.0	toyota
2260.0	samsung
1408.0	квартира,
2217.0	квартира,
257.0	сумка
1108.0	ваз
659.0	брюки
2220.0	квартира,
119.0	джинсы
-1.0	квартира,
-1.0	квартира,
2018.0	аквариум
2909.0	чехол
-1.0	квартира,
2928.0	телефоны
617.0	носки
1020.0	ванночка
535.0	плащ
541.0	блузка
1102.0	chevrolet
45.0	кроссовки
1429.0	квартира,
1983.0	indesit
86.0	кроссовки
91.0	резиновые
1403.0	сетки
538.0	шуба
3028.0	автомобильная
2857.0	ноутбука
-1.0	квартира,
42.0	комбинезон
93.0	сандали
351.0	новый
1456.0	обувница
560.0	платье
82.0	платье
1376.0	гараж,
563.0	пальто
648.0	куртка
-1.0	квартира,
-1.0	квартира,
2620.0	кимоно
3024.0	новый
1742.0	фикус
1360.0	мотоблок
82.0	платье
2002.0	холодильников
1055.0	газ
2676.0	kettler
1106.0	ваз
891.0	электромобиль
315.0	сумка
115.0	лосины
108.0	платье
-1.0	квартира,
2219.0	квартира,
958.0	мягкие
2890.0	продам
2266.0	помещение
-1.0	квартира,
47.0	ботинки
-1.0	квартира,
681.0	расчески
1377.0	дверь
1483.0	квартира,
2544.0	пазлы
-1.0	квартира,
1469.0	ночник
47.0	ботинки
-1.0	квартира,
2196.0	отдам
639.0	туфли
649.0	куртка
2918.0	iphone
1191.0	квартира,
1108.0	ваз
1295.0	участке
450.0	туфли
522.0	пальто
1295.0	участке
81.0	юбка
109.0	костюм
1450.0	стол
2909.0	чехол
461.0	кеды
2658.0	ролики
1783.0	плита
82.0	платье
1191.0	квартира,
63.0	костюм
2029.0	in
1468.0	люстра
823.0	кроватка
72.0	брюки
55.0	шапочка
2262.0	ваз
-1.0	квартира,
43.0	кеды
1341.0	каток
1450.0	стол
117.0	джинсы
1577.0	тарелка
1491.0	туалетный
2090.0	щенки
46.0	туфли
603.0	форма
448.0	adidas
2217.0	квартира,
1924.0	фуллипс
2704.0	батут
2827.0	acer
3042.0	dvd
2122.0	щенки
1464.0	светильник
-1.0	квартира,
2932.0	samsung
796.0	автолюлька
52.0	куртка
1133.0	автокресло
2908.0	модем
2218.0	квартира,
1118.0	toyota
1054.0	услуги
2918.0	iphone
77.0	трусики
120.0	костюм
96.0	куртка
108.0	платье
1746.0	ирисы
126.0	шорты
1416.0	белье
1633.0	новые,
1484.0	шкаф
2286.0	книга
2448.0	радио
1004.0	санки
-1.0	квартира,
825.0	стол
2084.0	супер
1080.0	полуприцеп
539.0	джинсовка
386.0	платье
1141.0	снегоход
2912.0	аккумулятор
1290.0	квартира,
2262.0	ваз
1395.0	натяжные
505.0	босоножки
-1.0	квартира,
451.0	кроссовки
1617.0	зеркало
84.0	комбинезон
-1.0	квартира,
658.0	джинсы
2032.0	лежак
-1.0	квартира,
221.0	кепка
44.0	сандали
48.0	валенки
93.0	сандали
626.0	кофта
2918.0	iphone
529.0	куртка
2486.0	киндеры
-1.0	квартира,
2908.0	модем
42.0	комбинезон
-1.0	квартира,
853.0	ходунки
1422.0	тюль
34.0	часы
2218.0	квартира,
2215.0	дом
70.0	штаны
2219.0	квартира,
85.0	кеды
2219.0	квартира,
1323.0	м
83.0	боди
545.0	куртка
2356.0	кофта
1284.0	дом
533.0	детские
1267.0	генератор
818.0	доска
2918.0	iphone
334.0	шапка
413.0	рубашка
1215.0	фрезер
2218.0	квартира,
2262.0	ваз
2914.0	телефоны
3042.0	dvd
1317.0	участок
562.0	пиджак
2909.0	чехол
71.0	джинсы
646.0	куртка
560.0	платье
2217.0	квартира,
559.0	свадебное
584.0	брюки
2367.0	пирсинг
1102.0	chevrolet
457.0	кроссовки
-1.0	квартира,
1002.0	коляска
-1.0	квартира,
403.0	платье
1431.0	диван
396.0	платье
1058.0	аренда
2070.0	отдам
2813.0	роутер
2217.0	квартира,
396.0	платье
450.0	туфли
1202.0	квартира,
657.0	костюм
2996.0	объектив
1279.0	шуруповерт
2038.0	продам
545.0	куртка
1102.0	chevrolet
1143.0	уаз
-1.0	квартира,
-1.0	квартира,
1297.0	изготавливаю
-1.0	квартира,
983.0	цифра
1826.0	hotter
2918.0	iphone
105.0	шапочка
1296.0	участке
2373.0	сумочка
2789.0	блок
1416.0	белье
1320.0	участке
1393.0	квартира,
2075.0	британка
436.0	ботинки
-1.0	квартира,
-1.0	квартира,
-1.0	квартира,
42.0	комбинезон
569.0	кардиган
2220.0	квартира,
1371.0	доводчик
1697.0	пылесос
1490.0	стенка
2194.0	продаю
2370.0	велосипед
421.0	ботинки
2264.0	ваз
1055.0	газ
2959.0	samsung
2916.0	fly
1483.0	квартира,
46.0	туфли
959.0	мягкие
1747.0	замиокулькас
510.0	пуховик
1002.0	коляска
97.0	ветровка
881.0	каруселька
1637.0	подстаканик
2849.0	v
1493.0	ограда
404.0	платье
2896.0	vita
43.0	кеды
648.0	куртка
2777.0	gta
501.0	ботильоны
2403.0	сертификат
333.0	сумка
499.0	сапоги
2043.0	лоток
-1.0	квартира,
2256.0	романтический
2219.0	квартира,
931.0	книги
476.0	адидас
432.0	туфли
1242.0	балоны
114.0	блузка
2790.0	компьютер
46.0	туфли
2902.0	playstation
2264.0	ваз
126.0	шорты
97.0	ветровка
44.0	сандали
327.0	сумка
51.0	куртка
1002.0	коляска
88.0	ботинки
90.0	пинетки
1588.0	s
1320.0	участке
1437.0	кровать
1167.0	бутыль
3043.0	приставка
82.0	платье
2652.0	р.
2813.0	роутер
2947.0	ноутбук
86.0	кроссовки
1139.0	скутер
1010.0	плед
2092.0	лабрадора
-1.0	квартира,
3026.0	усилитель
979.0	домик
1404.0	профессиональная
567.0	джинсы
2797.0	кабель
2779.0	картриджи
727.0	лица
2037.0	участок
2686.0	продам
41.0	боди
-1.0	квартира,
87.0	туфли
1055.0	газ
2548.0	nokia
2840.0	монитор
2540.0	настольная
2065.0	котик
-1.0	квартира,
45.0	кроссовки
-1.0	квартира,
1207.0	вывоз
577.0	женский
-1.0	квартира,
622.0	футболка
2221.0	квартира,
1988.0	стиральная
1429.0	квартира,
94.0	зимний
-1.0	квартира,
2271.0	шугаринг
529.0	куртка
2988.0	монопод
2900.0	psp
771.0	вода
457.0	кроссовки
399.0	платье
82.0	платье
2813.0	роутер
1209.0	пушка
2918.0	iphone
1409.0	квартира,
1002.0	коляска
-1.0	квартира,
1442.0	кресло
492.0	сапоги
615.0	брюки
3034.0	mp
2372.0	продам
560.0	платье
220.0	маска
2266.0	помещение
-1.0	квартира,
-1.0	квартира,
334.0	шапка
68.0	брюки
91.0	резиновые
1285.0	участке
-1.0	квартира,
1039.0	термосумка
553.0	боди
92.0	чешки
1436.0	новый
754.0	constant
2219.0	квартира,
-1.0	квартира,
3041.0	плеер
1056.0	продам
399.0	платье
2192.0	хряк
1138.0	продам
63.0	костюм
504.0	босоножки
49.0	резиновые
590.0	болеро
2951.0	asus
3053.0	gopro
2457.0	регулятор
-1.0	квартира,
226.0	брелок
1002.0	коляска
1640.0	фляга
2814.0	продам
2932.0	samsung
1070.0	дача
424.0	сапоги
2932.0	samsung
43.0	кеды
1311.0	доставка
62.0	мальчика
590.0	болеро
1196.0	продам
2368.0	велосипед
446.0	сапоги
2217.0	квартира,
1468.0	люстра
-1.0	квартира,
52.0	куртка
1562.0	картина
2430.0	туалетная
-1.0	квартира,
2737.0	adidas
50.0	костюм
2917.0	s
413.0	рубашка
417.0	купальник
1002.0	коляска
819.0	детская
648.0	куртка
2483.0	кольцо
81.0	юбка
41.0	боди
1704.0	ведра
693.0	гантели
2918.0	iphone
44.0	сандали
1653.0	набор
1472.0	светильники
1410.0	дверь
2477.0	подсигар
-1.0	квартира,
1753.0	саженцы
2954.0	клавиатура
3057.0	lg
982.0	интерьерные
2490.0	силовая
2219.0	квартира,
82.0	платье
438.0	ботильоны
640.0	бутсы
71.0	джинсы
960.0	мобиль
1880.0	x
2372.0	продам
1553.0	эксклюзивное
117.0	джинсы
-1.0	квартира,
1002.0	коляска
1667.0	набор
1485.0	комод
117.0	джинсы
67.0	рубашка
1405.0	окна
1079.0	услуги
3022.0	телевизор
1013.0	трусики
1488.0	шкаф
2927.0	highscreen
-1.0	квартира,
2918.0	iphone
1337.0	дом
2060.0	отдам
2658.0	ролики
11.0	золото
42.0	комбинезон
112.0	кофта
652.0	пальто
618.0	платье
1451.0	кресло
1468.0	люстра
2999.0	фотоаппарат
2195.0	бычки
2262.0	ваз
-1.0	квартира,
1091.0	новый
2075.0	британка
84.0	комбинезон
105.0	шапочка
1784.0	плита
1743.0	дача
55.0	шапочка
1132.0	ford
1547.0	no
618.0	платье
2399.0	гранулы
2264.0	ваз
-1.0	квартира,
444.0	обувь
47.0	ботинки
1838.0	кофеварка
2999.0	фотоаппарат
2219.0	квартира,
2142.0	отдам
1132.0	ford
109.0	костюм
2443.0	полусапоги
395.0	платье
89.0	валенки
2789.0	блок
1643.0	виды
2219.0	квартира,
2794.0	купюроприемники
1091.0	новый
2862.0	плата
1144.0	участок
484.0	кроссовки
1909.0	электро
95.0	куртка
2217.0	квартира,
2925.0	prestigio
2951.0	asus
1977.0	пылесос
501.0	ботильоны
464.0	кроссовки
-1.0	квартира,
746.0	инвалидная
567.0	джинсы
66.0	кофта
2485.0	нитки
-1.0	квартира,
2218.0	квартира,
77.0	трусики
1190.0	ахатина
82.0	платье
396.0	платье
-1.0	квартира,
2939.0	nokia
857.0	развивающиеся
567.0	джинсы
2262.0	ваз
639.0	туфли
63.0	костюм
3032.0	колонки
2219.0	квартира,
692.0	кресло
1132.0	ford
-1.0	квартира,
1002.0	коляска
1888.0	портативный
-1.0	квартира,
1429.0	квартира,
108.0	платье
97.0	ветровка
86.0	кроссовки
1886.0	сплит-система
-1.0	квартира,
1948.0	машина
2924.0	lenovo
1442.0	кресло
2220.0	квартира,
528.0	куртка
793.0	маска
1295.0	участке
2711.0	спортивный
898.0	корелла
-1.0	квартира,
1816.0	холодильная
3028.0	автомобильная
91.0	резиновые
-1.0	квартира,
1284.0	дом
1383.0	продам
1662.0	гриллер
618.0	платье
535.0	плащ
-1.0	квартира,
979.0	домик
2220.0	квартира,
1118.0	toyota
2217.0	квартира,
2912.0	аккумулятор
1002.0	коляска
2032.0	лежак
560.0	платье
585.0	брюки
118.0	джинсы
413.0	рубашка
2888.0	ps
-1.0	квартира,
2918.0	iphone
770.0	oriflame.
3057.0	lg
1431.0	диван
1608.0	гиря
558.0	шубка
50.0	костюм
96.0	куртка
2039.0	кормушка
1263.0	диск
-1.0	квартира,
2218.0	квартира,
1017.0	ванна
2054.0	отдам
2011.0	аквариум
523.0	пальто
2336.0	детское
649.0	куртка
2639.0	картина
862.0	коляска
1118.0	toyota
226.0	брелок
2416.0	значки
2772.0	мфу
2219.0	квартира,
2918.0	iphone
-1.0	квартира,
843.0	кинетический
1818.0	мультиварка
2900.0	psp
1706.0	loof
416.0	купальник
-1.0	квартира,
2219.0	квартира,
112.0	кофта
878.0	лабиринт
816.0	горшок
535.0	плащ
2088.0	отдаем
1358.0	поликарбонат
1295.0	участке
2853.0	ddr
2217.0	квартира,
1431.0	диван
1431.0	диван
1417.0	ковер
42.0	комбинезон
3064.0	микрофон
1490.0	стенка
1698.0	квартира,
121.0	конверт
1108.0	ваз
-1.0	квартира,
567.0	джинсы
1102.0	chevrolet
2419.0	копеек
250.0	ремень
1056.0	продам
1416.0	белье
1367.0	лопата
-1.0	квартира,
80.0	платье
1784.0	плита
2904.0	х
1108.0	ваз
2264.0	ваз
2904.0	х
1376.0	гараж,
2062.0	отдам
1439.0	кровать
103.0	сошью
535.0	плащ
82.0	платье
667.0	жилетка
107.0	кофта
1375.0	м
1708.0	формы
119.0	джинсы
1102.0	chevrolet
1886.0	сплит-система
71.0	джинсы
749.0	ортез
2262.0	ваз
49.0	резиновые
2860.0	диск
2219.0	квартира,
2918.0	iphone
1056.0	продам
2272.0	продвижение
2918.0	iphone
-1.0	квартира,
88.0	ботинки
47.0	ботинки
75.0	конверт
582.0	комбинезон
830.0	самокат
61.0	кофта
2932.0	samsung
2262.0	ваз
-1.0	квартира,
450.0	туфли
45.0	кроссовки
2652.0	р.
37.0	часы
2217.0	квартира,
1091.0	новый
-1.0	квартира,
2217.0	квартира,
1002.0	коляска
1533.0	туалетный
1564.0	отличный
-1.0	квартира,
560.0	платье
121.0	конверт
2932.0	samsung
450.0	туфли
1811.0	отличный
1608.0	гиря
41.0	боди
1767.0	привезу
823.0	кроватка
2930.0	meizu
1432.0	диван
121.0	конверт
2853.0	ddr
853.0	ходунки
101.0	шапочка
443.0	кроссовки
115.0	лосины
968.0	прыгунки
1100.0	генератор
2753.0	продам
1094.0	пневматическое
108.0	платье
2918.0	iphone
637.0	кеды
2414.0	модель
576.0	жилет
2405.0	маз-
2216.0	попугай
626.0	кофта
-1.0	квартира,
824.0	столик
44.0	сандали
2028.0	дождевик
1429.0	квартира,
93.0	сандали
38.0	часы
467.0	кроссовки
-1.0	квартира,
1129.0	вакуумная
86.0	кроссовки
99.0	девочки
1309.0	участке
2218.0	квартира,
661.0	брюки
1055.0	газ
93.0	сандали
1237.0	сварочный
2930.0	meizu
2918.0	iphone
2419.0	копеек
1407.0	жалюзи
3005.0	крепление
1300.0	продаются
2908.0	модем
2927.0	highscreen
2331.0	камера
45.0	кроссовки
5.0	бусы
1291.0	брусчатка
2893.0	разработка
566.0	костюм
2125.0	тузик
2271.0	шугаринг
640.0	бутсы
1307.0	кабель
716.0	щёточка
-1.0	квартира,
636.0	макасины
2933.0	lumia
640.0	бутсы
2918.0	iphone
1752.0	дом
79.0	костюм
116.0	спортивные
2290.0	бак
1279.0	шуруповерт
1409.0	квартира,
1102.0	chevrolet
88.0	ботинки
419.0	ботинки
399.0	платье
119.0	джинсы
85.0	кеды
2719.0	качели
2217.0	квартира,
1102.0	chevrolet
421.0	ботинки
46.0	туфли
2054.0	отдам
2862.0	плата
2222.0	квартира,
558.0	шубка
2222.0	квартира,
-1.0	квартира,
1086.0	ремонт
91.0	резиновые
2731.0	кроссовки
855.0	набор
2568.0	линия
527.0	куртка
1094.0	пневматическое
-1.0	квартира,
352.0	шапка
1327.0	экструзия,
2218.0	квартира,
1667.0	набор
453.0	новые
2930.0	meizu
66.0	кофта
2709.0	булава
5.0	бусы
2644.0	хоккейные
2865.0	видеокарта
126.0	шорты
1490.0	стенка
1886.0	сплит-система
2930.0	meizu
2715.0	гироскутер
2286.0	книга
2218.0	квартира,
1132.0	ford
2264.0	ваз
1565.0	настольный
422.0	обувь
1002.0	коляска
796.0	автолюлька
2217.0	квартира,
817.0	кормления
415.0	платье
2370.0	велосипед
1619.0	шелковый
568.0	кофточка
1295.0	участке
-1.0	квартира,
112.0	кофта
1408.0	квартира,
115.0	лосины
1357.0	гвозди
-1.0	квартира,
1287.0	квартира,
823.0	кроватка
1941.0	швейная
2797.0	кабель
2128.0	чишка-малышка
1080.0	полуприцеп
45.0	кроссовки
93.0	сандали
2267.0	юрист
-1.0	квартира,
2264.0	ваз
-1.0	квартира,
1320.0	участке
2592.0	стол+
1102.0	chevrolet
34.0	часы
2715.0	гироскутер
3022.0	телевизор
1309.0	участке
796.0	автолюлька
-1.0	квартира,
2789.0	блок
348.0	сумка
2218.0	квартира,
425.0	туфли
851.0	наушники
1638.0	xiaomi
1301.0	калючка
1079.0	услуги
1320.0	участке
1442.0	кресло
-1.0	квартира,
2939.0	nokia
-1.0	квартира,
2218.0	квартира,
1972.0	пылесос
2875.0	ipad
-1.0	квартира,
-1.0	квартира,
462.0	кроссовки
2219.0	квартира,
2517.0	игра
3066.0	дэнас-пкм
2004.0	стиральная
635.0	рубашка
399.0	платье
830.0	самокат
43.0	кеды
250.0	ремень
333.0	сумка
1530.0	стол
2865.0	видеокарта
2014.0	аквариум
2222.0	квартира,
45.0	кроссовки
-1.0	квартира,
1484.0	шкаф
1758.0	сансевиерия
1088.0	участок
1069.0	культиватор
946.0	детские
432.0	туфли
1002.0	коляска
199.0	очки
97.0	ветровка
2661.0	гиря
1484.0	шкаф
65.0	футболка
2523.0	электрогитара
1318.0	дом
86.0	кроссовки
2370.0	велосипед
86.0	кроссовки
1602.0	зеркало
572.0	платье
334.0	шапка
2014.0	аквариум
47.0	ботинки
162.0	косынка
774.0	духи
404.0	платье
2629.0	ванночка,горка
2262.0	ваз
793.0	маска
1308.0	дом
404.0	платье
2852.0	intel
1079.0	услуги
1296.0	участке
-1.0	квартира,
-1.0	квартира,
1108.0	ваз
2773.0	мфу
531.0	жилетка
2519.0	гитара
1376.0	гараж,
1285.0	участке
1245.0	перфоратор
769.0	gucci
48.0	валенки
378.0	юбка
3064.0	микрофон
2089.0	вязка
2054.0	отдам
-1.0	квартира,
45.0	кроссовки
2368.0	велосипед
-1.0	квартира,
1378.0	ванна
652.0	пальто
1106.0	ваз
84.0	комбинезон
1511.0	стеллажи
2419.0	копеек
1002.0	коляска
1429.0	квартира,
1168.0	участок
45.0	кроссовки
451.0	кроссовки
585.0	брюки
1339.0	продам
882.0	коврик
2558.0	шапочки
97.0	ветровка
432.0	туфли
2214.0	цыплята
1050.0	учебник
2177.0	поддоны.
1191.0	квартира,
2997.0	canon
111.0	кофточка
1827.0	сэндвичница
96.0	куртка
649.0	куртка
139.0	обложка
82.0	платье
-1.0	квартира,
2220.0	квартира,
1290.0	квартира,
446.0	сапоги
121.0	конверт
2849.0	v
1377.0	дверь
2789.0	блок
2264.0	ваз
632.0	футболка
87.0	туфли
528.0	куртка
1609.0	статуэтка
2957.0	intel
2218.0	квартира,
1152.0	свежая
2005.0	стиральная
580.0	джинсы
2829.0	клавиатура
2270.0	компьютеров
5.0	бусы
1489.0	стеллаж
2150.0	ангелы
2789.0	блок
1245.0	перфоратор
2275.0	наращивание
658.0	джинсы
585.0	брюки
2419.0	копеек
2220.0	квартира,
1909.0	электро
-1.0	квартира,
2806.0	lmb-
2264.0	ваз
2182.0	продам
1000.0	слинг
-1.0	квартира,
-1.0	квартира,
2402.0	пластинки
416.0	купальник
1090.0	ваз
1704.0	ведра
523.0	пальто
1360.0	мотоблок
399.0	платье
1015.0	балдахин
64.0	кофта
2770.0	принтер
501.0	ботильоны
1084.0	продам
1552.0	рукоделия
2264.0	ваз
2218.0	квартира,
-1.0	квартира,
1118.0	toyota
1204.0	тепловая
213.0	кожаный
1064.0	продам
1313.0	лист
374.0	юбка
567.0	джинсы
566.0	костюм
2281.0	платье
-1.0	квартира,
93.0	сандали
2926.0	alcatel
54.0	костюм
1282.0	участке
796.0	автолюлька
1288.0	участке
1240.0	электрорубанок
1010.0	плед
-1.0	квартира,
65.0	футболка
1562.0	картина
1320.0	участке
2218.0	квартира,
1421.0	диваны
1530.0	стол
-1.0	квартира,
982.0	интерьерные
1886.0	сплит-система
-1.0	квартира,
545.0	куртка
2960.0	hp
2749.0	калькулятор
2941.0	asus
1132.0	ford
1056.0	продам
1135.0	продам
1447.0	диван
1403.0	сетки
-1.0	квартира,
-1.0	квартира,
361.0	сумка
111.0	кофточка
-1.0	квартира,
82.0	платье
2610.0	самбовка
78.0	шорты
90.0	пинетки
2370.0	велосипед
545.0	куртка
2632.0	спартианый
1430.0	квартира,
2851.0	матрица
46.0	туфли
46.0	туфли
2218.0	квартира,
1645.0	чайник
3047.0	наушники
80.0	платье
1082.0	заказ
819.0	детская
2263.0	репетитор
2219.0	квартира,
2499.0	баян
91.0	резиновые
1102.0	chevrolet
1789.0	холодильник
1902.0	датчик
823.0	кроватка
2130.0	хас
1139.0	скутер
2286.0	книга
82.0	платье
2912.0	аккумулятор
2218.0	квартира,
1253.0	тахеометр
2918.0	iphone
2264.0	ваз
796.0	автолюлька
3022.0	телевизор
1420.0	квартира,
709.0	глюкометр
87.0	туфли
398.0	платье
2221.0	квартира,
990.0	развивающий
-1.0	квартира,
335.0	браслет
1082.0	заказ
586.0	джинсы
451.0	кроссовки
523.0	пальто
82.0	платье
42.0	комбинезон
2215.0	дом
1118.0	toyota
1921.0	плойка
-1.0	квартира,
-1.0	квартира,
2654.0	ролики
1377.0	дверь
1196.0	продам
1057.0	грузоперевозки
369.0	фуражки
1252.0	генератор
84.0	комбинезон
2218.0	квартира,
127.0	купальник
227.0	повязка-
31.0	часы
563.0	пальто
378.0	юбка
-1.0	квартира,
94.0	зимний
805.0	соски-пустышки
656.0	костюм
1475.0	светильник
2357.0	седло
1002.0	коляска
42.0	комбинезон
71.0	джинсы
546.0	платье
2407.0	игровой
97.0	ветровка
1104.0	ваз
2152.0	немецкий
2910.0	зарядное
523.0	пальто
-1.0	квартира,
112.0	кофта
2419.0	копеек
1278.0	просекатель
42.0	комбинезон
1330.0	раствор
52.0	куртка
1320.0	участке
656.0	костюм
2419.0	копеек
1557.0	картина
627.0	футболка
1945.0	швейная
66.0	кофта
43.0	кеды
2711.0	спортивный
963.0	велосипед
80.0	платье
2813.0	роутер
2262.0	ваз
-1.0	квартира,
86.0	кроссовки
2222.0	квартира,
1823.0	блендер
1054.0	услуги
104.0	шлем
909.0	lego
63.0	костюм
853.0	ходунки
84.0	комбинезон
1089.0	презервативы
84.0	комбинезон
535.0	плащ
2220.0	квартира,
2588.0	термос
2932.0	samsung
2931.0	micromax
413.0	рубашка
1010.0	плед
457.0	кроссовки
999.0	переноска
2888.0	ps
404.0	платье
16.0	серьги
451.0	кроссовки
1028.0	ванночка
2865.0	видеокарта
505.0	босоножки
567.0	джинсы
1056.0	продам
2062.0	отдам
2368.0	велосипед
661.0	брюки
2056.0	кошка
2196.0	отдам
54.0	костюм
1002.0	коляска
-1.0	квартира,
796.0	автолюлька
347.0	демисезонная
98.0	костюм
-1.0	квартира,
86.0	кроссовки
1551.0	блюдо
3049.0	dvd
2262.0	ваз
1309.0	участке
1108.0	ваз
647.0	куртка
-1.0	квартира,
122.0	рубашка
2500.0	аккордеон
1055.0	газ
1697.0	пылесос
834.0	день
78.0	шорты
122.0	рубашка
523.0	пальто
788.0	ресниц
636.0	макасины
768.0	духи
1428.0	кухонный
2939.0	nokia
2217.0	квартира,
932.0	туры
2368.0	велосипед
108.0	платье
544.0	шуба
2215.0	дом
-1.0	квартира,
-1.0	квартира,
93.0	сандали
1304.0	тротуарная
574.0	продам
2423.0	желтухин
1834.0	весы
425.0	туфли
546.0	платье
2037.0	участок
87.0	туфли
640.0	бутсы
52.0	куртка
2853.0	ddr
1304.0	тротуарная
251.0	платье
796.0	автолюлька
807.0	бутылочки
2860.0	диск
2262.0	ваз
563.0	пальто
108.0	платье
1002.0	коляска
1486.0	стенка
84.0	комбинезон
-1.0	квартира,
-1.0	квартира,
1082.0	заказ
1079.0	услуги
2546.0	журнал
1226.0	аппарат
2262.0	ваз
1002.0	коляска
2165.0	симона
2916.0	fly
76.0	рубашка
90.0	пинетки
2773.0	мфу
2918.0	iphone
46.0	туфли
1118.0	toyota
1118.0	toyota
-1.0	квартира,
823.0	кроватка
275.0	сумка
52.0	куртка
425.0	туфли
-1.0	квартира,
2955.0	sony
2876.0	планшет
2658.0	ролики
2217.0	квартира,
577.0	женский
109.0	костюм
67.0	рубашка
1002.0	коляска
86.0	кроссовки
564.0	платье
